pair_id	rows	cols
105226698820	19	2
105226698819	24	2
105226698818	0	2
105226698817	58	2
105226698816	47	2
105226698815	513	2
105226698814	0	2
105226698813	0	2
105226698812	20	2
105226698811	18	2
105226698810	23	2
105226698809	18	2
105226698808	0	2
105226698807	906	2
105226698806	28	2
105226698805	0	2
105226698804	36	2
105226698803	16	2
105226698802	0	2
105226698801	28	2
105226698800	0	2
105226698799	26	2
105226698798	71	2
105226698797	0	2
105226698796	0	2
105226698795	20	2
105226698794	16	2
105226698793	0	2
105226698792	0	2
105226698791	0	2
105226698790	0	2
105226698789	0	2
105226698788	41	2
105226698787	0	2
105226698786	18	2
105226698785	0	2
105226698784	0	2
105226698783	17	2
105226698782	0	2
105226698781	100	2
105226698780	266	2
105226698779	0	2
105226698778	0	2
105226698777	0	2
105226698776	21	2
105226698775	15	2
105226698774	0	2
105226698773	15	2
105226698772	0	2
105226698771	0	2
105226698770	53	2
105226698769	0	2
105226698768	111	2
105226698767	44	2
105226698766	0	2
105226698765	32	2
105226698764	607	2
105226698763	0	2
105226698762	347	2
105226698761	23	2
105226698760	0	2
105226698759	31	2
105226698758	23	2
105226698757	0	2
105226698756	0	2
105226698755	22	2
105226698754	0	2
105226698753	16	2
103079215184	23	2
103079215183	0	2
103079215182	264	2
103079215181	1490	2
103079215180	16	2
103079215179	0	2
103079215178	20	2
103079215177	0	2
103079215176	0	2
103079215175	24	2
103079215174	15	2
103079215173	21	2
103079215172	0	2
103079215171	0	2
103079215170	0	2
103079215169	0	2
103079215168	0	2
103079215167	0	2
103079215166	809	2
103079215165	0	2
103079215164	0	2
103079215163	15	2
103079215162	0	2
103079215161	896	2
103079215160	0	2
103079215159	0	2
103079215158	21	2
103079215157	0	2
103079215156	18	2
103079215155	0	2
103079215154	0	2
103079215153	0	2
103079215152	0	2
103079215151	0	2
103079215150	0	2
103079215149	0	2
103079215148	0	2
103079215147	126	2
103079215146	0	2
103079215145	129	2
103079215144	0	2
103079215143	1241	2
103079215142	178	2
103079215141	0	2
103079215140	575	2
103079215139	0	2
103079215138	0	2
103079215137	22	2
103079215136	0	2
103079215135	17	2
103079215134	0	2
103079215133	0	2
103079215132	0	2
103079215131	0	2
103079215130	1268	2
103079215129	18	2
103079215128	25	2
103079215127	0	2
103079215126	0	2
103079215125	15	2
103079215124	0	2
103079215123	0	2
103079215122	2977	2
103079215121	0	2
103079215120	0	2
103079215119	1953	2
103079215118	0	2
103079215117	0	2
103079215116	0	2
103079215115	0	2
103079215114	0	2
103079215113	31	2
103079215112	0	2
103079215111	0	2
103079215110	19	2
103079215109	1958	2
103079215108	0	2
103079215107	18	2
103079215106	0	2
103079215105	0	2
100931731537	15	2
100931731536	0	2
100931731535	132	2
100931731534	0	2
100931731533	0	2
100931731532	643	2
100931731531	473	2
100931731530	0	2
100931731529	22	2
100931731528	0	2
100931731527	0	2
100931731526	0	2
100931731525	18	2
100931731524	34	2
100931731523	0	2
100931731522	0	2
100931731521	15	2
100931731520	0	2
100931731519	0	2
100931731518	885	2
100931731517	0	2
100931731516	0	2
100931731515	16	2
100931731514	39	2
100931731513	16	2
100931731512	0	2
100931731511	0	2
100931731510	0	2
100931731509	0	2
100931731508	438	2
100931731507	18	2
100931731506	102	2
100931731505	16	2
100931731504	0	2
100931731503	16	2
100931731502	0	2
100931731501	0	2
100931731500	0	2
100931731499	0	2
100931731498	143	2
100931731497	16	2
100931731496	0	2
100931731495	0	2
100931731494	0	2
100931731493	43	2
100931731492	0	2
100931731491	29	2
100931731490	20	2
100931731489	0	2
100931731488	0	2
100931731487	18	2
100931731486	0	2
100931731485	0	2
100931731484	0	2
100931731483	18	2
100931731482	19	2
100931731481	0	2
100931731480	0	2
100931731479	264	2
100931731478	0	2
100931731477	0	2
100931731476	0	2
100931731475	0	2
100931731474	0	2
100931731473	21	2
100931731472	0	2
100931731471	0	2
100931731470	0	2
100931731469	0	2
100931731468	19	2
100931731467	0	2
100931731466	0	2
100931731465	21	2
100931731464	19	2
100931731463	0	2
100931731462	0	2
100931731461	0	2
100931731460	0	2
100931731459	0	2
100931731458	0	2
100931731457	0	2
98784247890	1178	2
98784247889	0	2
98784247888	0	2
98784247887	16	2
98784247886	1472	2
98784247885	0	2
98784247884	0	2
98784247883	32	2
98784247882	19	2
98784247881	22	2
98784247880	60	2
98784247879	18	2
98784247878	579	2
98784247877	0	2
98784247876	17	2
98784247875	23	2
98784247874	0	2
98784247873	0	2
98784247872	0	2
98784247871	15	2
98784247870	22	2
98784247869	20	2
98784247868	0	2
98784247867	0	2
98784247866	0	2
98784247865	0	2
98784247864	39	2
98784247863	0	2
98784247862	20	2
98784247861	0	2
98784247860	15	2
98784247859	0	2
98784247858	240	2
98784247857	26	2
98784247856	538	2
98784247855	25	2
98784247854	24	2
98784247853	24	2
98784247852	1643	2
98784247851	0	2
98784247850	579	2
98784247849	0	2
98784247848	16	2
98784247847	17	2
98784247846	0	2
98784247845	1691	2
98784247844	0	2
98784247843	24	2
98784247842	994	2
98784247841	24	2
98784247840	0	2
98784247839	15	2
98784247838	2786	2
98784247837	24	2
98784247836	0	2
98784247835	0	2
98784247834	2015	2
98784247833	943	2
98784247832	0	2
98784247831	36	2
98784247830	22	2
98784247829	0	2
98784247828	0	2
98784247827	0	2
98784247826	0	2
98784247825	18	2
98784247824	0	2
98784247823	0	2
98784247822	28	2
98784247821	19	2
98784247820	209	2
98784247819	16	2
98784247818	20	2
98784247817	40	2
98784247816	30	2
98784247815	20	2
98784247814	1232	2
98784247813	26	2
98784247812	33	2
98784247811	0	2
98784247810	0	2
98784247809	0	2
96636764243	15	2
96636764242	30	2
96636764241	17	2
96636764240	19	2
96636764239	20	2
96636764238	22	2
96636764237	17	2
96636764236	0	2
96636764235	0	2
96636764234	23	2
96636764233	20	2
96636764232	27	2
96636764231	29	2
96636764230	0	2
96636764229	15	2
96636764228	19	2
96636764227	0	2
96636764226	0	2
96636764225	0	2
96636764224	0	2
96636764223	16	2
96636764222	0	2
96636764221	1903	2
96636764220	17	2
96636764219	24	2
96636764218	0	2
96636764217	15	2
96636764216	0	2
96636764215	15	2
96636764214	0	2
96636764213	0	2
96636764212	0	2
96636764211	35	2
96636764210	23	2
96636764209	29	2
96636764208	0	2
96636764207	35	2
96636764206	29	2
96636764205	18	2
96636764204	0	2
96636764203	27	2
96636764202	0	2
96636764201	20	2
96636764200	22	2
96636764199	0	2
96636764198	20	2
96636764197	0	2
96636764196	638	2
96636764195	17	2
96636764194	238	2
96636764193	0	2
96636764192	0	2
96636764191	0	2
96636764190	0	2
96636764189	19	2
96636764188	16	2
96636764187	18	2
96636764186	18	2
96636764185	0	2
96636764184	0	2
96636764183	1138	2
96636764182	0	2
96636764181	0	2
96636764180	19	2
96636764179	0	2
96636764178	0	2
96636764177	18	2
96636764176	0	2
96636764175	0	2
96636764174	16	2
96636764173	220	2
96636764172	20	2
96636764171	0	2
96636764170	2539	2
96636764169	0	2
96636764168	0	2
96636764167	0	2
96636764166	0	2
96636764165	0	2
96636764164	22	2
96636764163	0	2
96636764162	0	2
96636764161	18	2
94489280596	0	2
94489280595	0	2
94489280594	0	2
94489280593	16	2
94489280592	0	2
94489280591	0	2
94489280590	16	2
94489280589	0	2
94489280588	75	2
94489280587	0	2
94489280586	17	2
94489280585	0	2
94489280584	0	2
94489280583	0	2
94489280582	116	2
94489280581	20	2
94489280580	1550	2
94489280579	0	2
94489280578	0	2
94489280577	0	2
94489280576	0	2
94489280575	20	2
94489280574	17	2
94489280573	0	2
94489280572	796	2
94489280571	43	2
94489280570	0	2
94489280569	79	2
94489280568	18	2
94489280567	15	2
94489280566	29	2
94489280565	0	2
94489280564	15	2
94489280563	22	2
94489280562	0	2
94489280561	0	2
94489280560	19	2
94489280559	15	2
94489280558	0	2
94489280557	0	2
94489280556	18	2
94489280555	0	2
94489280554	0	2
94489280553	21	2
94489280552	0	2
94489280551	0	2
94489280550	22	2
94489280549	15	2
94489280548	0	2
94489280547	0	2
94489280546	287	2
94489280545	425	2
94489280544	0	2
94489280543	0	2
94489280542	0	2
94489280541	17	2
94489280540	0	2
94489280539	0	2
94489280538	0	2
94489280537	0	2
94489280536	18	2
94489280535	122	2
94489280534	0	2
94489280533	30	2
94489280532	98	2
94489280531	0	2
94489280530	17	2
94489280529	193	2
94489280528	0	2
94489280527	68	2
94489280526	26	2
94489280525	0	2
94489280524	59	2
94489280523	0	2
94489280522	0	2
94489280521	0	2
94489280520	16	2
94489280519	0	2
94489280518	0	2
94489280517	408	2
94489280516	0	2
94489280515	0	2
94489280514	16	2
94489280513	0	2
92341796949	19	2
92341796948	0	2
92341796947	404	2
92341796946	0	2
92341796945	0	2
92341796944	1283	2
92341796943	1325	2
92341796942	0	2
92341796941	16	2
92341796940	0	2
92341796939	0	2
92341796938	0	2
92341796937	17	2
92341796936	30	2
92341796935	0	2
92341796934	19	2
92341796933	0	2
92341796932	0	2
92341796931	0	2
92341796930	733	2
92341796929	0	2
92341796928	0	2
92341796927	16	2
92341796926	111	2
92341796925	0	2
92341796924	0	2
92341796923	0	2
92341796922	0	2
92341796921	0	2
92341796920	172	2
92341796919	19	2
92341796918	106	2
92341796917	18	2
92341796916	0	2
92341796915	0	2
92341796914	15	2
92341796913	17	2
92341796912	0	2
92341796911	17	2
92341796910	573	2
92341796909	0	2
92341796908	39	2
92341796907	17	2
92341796906	0	2
92341796905	160	2
92341796904	0	2
92341796903	16	2
92341796902	16	2
92341796901	0	2
92341796900	16	2
92341796899	0	2
92341796898	0	2
92341796897	0	2
92341796896	0	2
92341796895	33	2
92341796894	15	2
92341796893	0	2
92341796892	16	2
92341796891	219	2
92341796890	0	2
92341796889	0	2
92341796888	0	2
92341796887	0	2
92341796886	0	2
92341796885	15	2
92341796884	23	2
92341796883	0	2
92341796882	0	2
92341796881	0	2
92341796880	23	2
92341796879	18	2
92341796878	0	2
92341796877	0	2
92341796876	18	2
92341796875	0	2
92341796874	26	2
92341796873	0	2
92341796872	16	2
92341796871	0	2
92341796870	16	2
92341796869	0	2
92341796868	753	2
92341796867	0	2
92341796866	15	2
92341796865	0	2
90194313302	17	2
90194313301	353	2
90194313300	16	2
90194313299	23	2
90194313298	23	2
90194313297	0	2
90194313296	0	2
90194313295	1270	2
90194313294	0	2
90194313293	0	2
90194313292	91	2
90194313291	0	2
90194313290	21	2
90194313289	0	2
90194313288	0	2
90194313287	125	2
90194313286	0	2
90194313285	255	2
90194313284	16	2
90194313283	0	2
90194313282	1662	2
90194313281	54	2
90194313280	21	2
90194313279	0	2
90194313278	21	2
90194313277	15	2
90194313276	89	2
90194313275	0	2
90194313274	2133	2
90194313273	0	2
90194313272	0	2
90194313271	0	2
90194313270	33	2
90194313269	49	2
90194313268	23	2
90194313267	937	2
90194313266	75	2
90194313265	17	2
90194313264	18	2
90194313263	0	2
90194313262	18	2
90194313261	0	2
90194313260	37	2
90194313259	115	2
90194313258	0	2
90194313257	15	2
90194313256	0	2
90194313255	23	2
90194313254	16	2
90194313253	35	2
90194313252	17	2
90194313251	0	2
90194313250	15	2
90194313249	2966	2
90194313248	17	2
90194313247	907	2
90194313246	21	2
90194313245	0	2
90194313244	0	2
90194313243	30	2
90194313242	19	2
90194313241	0	2
90194313240	0	2
90194313239	81	2
90194313238	0	2
90194313237	18	2
90194313236	410	2
90194313235	26	2
90194313234	646	2
90194313233	31	2
90194313232	19	2
90194313231	0	2
90194313230	0	2
90194313229	15	2
90194313228	76	2
90194313227	0	2
90194313226	0	2
90194313225	1301	2
90194313224	181	2
90194313223	18	2
90194313222	0	2
90194313221	0	2
90194313220	26	2
90194313219	17	2
90194313218	19	2
90194313217	15	2
88046829655	32	2
88046829654	0	2
88046829653	0	2
88046829652	178	2
88046829651	26	2
88046829650	0	2
88046829649	0	2
88046829648	0	2
88046829647	0	2
88046829646	1273	2
88046829645	33	2
88046829644	1012	2
88046829643	0	2
88046829642	0	2
88046829641	0	2
88046829640	20	2
88046829639	0	2
88046829638	15	2
88046829637	172	2
88046829636	0	2
88046829635	18	2
88046829634	30	2
88046829633	40	2
88046829632	20	2
88046829631	0	2
88046829630	0	2
88046829629	39	2
88046829628	0	2
88046829627	23	2
88046829626	0	2
88046829625	0	2
88046829624	0	2
88046829623	0	2
88046829622	18	2
88046829621	23	2
88046829620	19	2
88046829619	0	2
88046829618	1228	2
88046829617	15	2
88046829616	15	2
88046829615	20	2
88046829614	44	2
88046829613	1443	2
88046829612	22	2
88046829611	0	2
88046829610	22	2
88046829609	0	2
88046829608	204	2
88046829607	18	2
88046829606	319	2
88046829605	0	2
88046829604	0	2
88046829603	18	2
88046829602	22	2
88046829601	37	2
88046829600	24	2
88046829599	25	2
88046829598	0	2
88046829597	0	2
88046829596	33	2
88046829595	131	2
88046829594	0	2
88046829593	155	2
88046829592	21	2
88046829591	0	2
88046829590	94	2
88046829589	0	2
88046829588	0	2
88046829587	22	2
88046829586	17	2
88046829585	18	2
88046829584	1597	2
88046829583	17	2
88046829582	23	2
88046829581	37	2
88046829580	188	2
88046829579	19	2
88046829578	16	2
88046829577	36	2
88046829576	0	2
88046829575	142	2
88046829574	0	2
88046829573	26	2
88046829572	19	2
88046829571	0	2
88046829570	0	2
88046829569	17	2
85899346008	16	2
85899346007	200	2
85899346006	18	2
85899346005	26	2
85899346004	30	2
85899346003	0	2
85899346002	0	2
85899346001	1339	2
85899346000	0	2
85899345999	22	2
85899345998	186	2
85899345997	0	2
85899345996	0	2
85899345995	0	2
85899345994	0	2
85899345993	82	2
85899345992	0	2
85899345991	126	2
85899345990	0	2
85899345989	0	2
85899345988	1740	2
85899345987	84	2
85899345986	21	2
85899345985	0	2
85899345984	27	2
85899345983	17	2
85899345982	177	2
85899345981	18	2
85899345980	2405	2
85899345979	16	2
85899345978	0	2
85899345977	0	2
85899345976	17	2
85899345975	24	2
85899345974	22	2
85899345973	1044	2
85899345972	42	2
85899345971	25	2
85899345970	26	2
85899345969	0	2
85899345968	22	2
85899345967	18	2
85899345966	44	2
85899345965	54	2
85899345964	0	2
85899345963	24	2
85899345962	0	2
85899345961	23	2
85899345960	18	2
85899345959	29	2
85899345958	0	2
85899345957	0	2
85899345956	23	2
85899345955	3458	2
85899345954	15	2
85899345953	627	2
85899345952	0	2
85899345951	25	2
85899345950	0	2
85899345949	55	2
85899345948	19	2
85899345947	0	2
85899345946	0	2
85899345945	33	2
85899345944	0	2
85899345943	19	2
85899345942	260	2
85899345941	0	2
85899345940	831	2
85899345939	19	2
85899345938	20	2
85899345937	15	2
85899345936	0	2
85899345935	0	2
85899345934	102	2
85899345933	0	2
85899345932	22	2
85899345931	905	2
85899345930	289	2
85899345929	22	2
85899345928	0	2
85899345927	0	2
85899345926	22	2
85899345925	0	2
85899345924	17	2
85899345923	0	2
85899345922	2247	2
85899345921	18	2
83751862361	28	2
83751862360	0	2
83751862359	17	2
83751862358	441	2
83751862357	29	2
83751862356	0	2
83751862355	0	2
83751862354	28	2
83751862353	0	2
83751862352	324	2
83751862351	41	2
83751862350	287	2
83751862349	0	2
83751862348	0	2
83751862347	0	2
83751862346	29	2
83751862345	0	2
83751862344	19	2
83751862343	745	2
83751862342	0	2
83751862341	29	2
83751862340	20	2
83751862339	46	2
83751862338	26	2
83751862337	0	2
83751862336	0	2
83751862335	46	2
83751862334	0	2
83751862333	35	2
83751862332	0	2
83751862331	0	2
83751862330	0	2
83751862329	0	2
83751862328	27	2
83751862327	24	2
83751862326	38	2
83751862325	0	2
83751862324	738	2
83751862323	24	2
83751862322	15	2
83751862321	15	2
83751862320	72	2
83751862319	1519	2
83751862318	20	2
83751862317	21	2
83751862316	26	2
83751862315	0	2
83751862314	229	2
83751862313	16	2
83751862312	275	2
83751862311	0	2
83751862310	0	2
83751862309	27	2
83751862308	27	2
83751862307	73	2
83751862306	27	2
83751862305	20	2
83751862304	0	2
83751862303	0	2
83751862302	34	2
83751862301	135	2
83751862300	0	2
83751862299	596	2
83751862298	21	2
83751862297	0	2
83751862296	228	2
83751862295	0	2
83751862294	0	2
83751862293	27	2
83751862292	17	2
83751862291	27	2
83751862290	244	2
83751862289	0	2
83751862288	18	2
83751862287	33	2
83751862286	734	2
83751862285	19	2
83751862284	46	2
83751862283	54	2
83751862282	0	2
83751862281	515	2
83751862280	0	2
83751862279	16	2
83751862278	16	2
83751862277	0	2
83751862276	0	2
83751862275	32	2
83751862274	1070	2
83751862273	19	2
81604378714	15	2
81604378713	0	2
81604378712	0	2
81604378711	18	2
81604378710	0	2
81604378709	0	2
81604378708	0	2
81604378707	155	2
81604378706	0	2
81604378705	0	2
81604378704	334	2
81604378703	0	2
81604378702	34	2
81604378701	0	2
81604378700	0	2
81604378699	2040	2
81604378698	19	2
81604378697	0	2
81604378696	17	2
81604378695	0	2
81604378694	98	2
81604378693	598	2
81604378692	27	2
81604378691	17	2
81604378690	105	2
81604378689	0	2
81604378688	133	2
81604378687	0	2
81604378686	81	2
81604378685	0	2
81604378684	0	2
81604378683	0	2
81604378682	29	2
81604378681	847	2
81604378680	0	2
81604378679	187	2
81604378678	20	2
81604378677	31	2
81604378676	15	2
81604378675	0	2
81604378674	31	2
81604378673	0	2
81604378672	25	2
81604378671	1889	2
81604378670	0	2
81604378669	24	2
81604378668	0	2
81604378667	36	2
81604378666	30	2
81604378665	42	2
81604378664	15	2
81604378663	0	2
81604378662	17	2
81604378661	91	2
81604378660	0	2
81604378659	31	2
81604378658	0	2
81604378657	24	2
81604378656	0	2
81604378655	331	2
81604378654	19	2
81604378653	0	2
81604378652	0	2
81604378651	2679	2
81604378650	0	2
81604378649	0	2
81604378648	36	2
81604378647	260	2
81604378646	0	2
81604378645	899	2
81604378644	22	2
81604378643	0	2
81604378642	17	2
81604378641	31	2
81604378640	253	2
81604378639	0	2
81604378638	26	2
81604378637	39	2
81604378636	74	2
81604378635	86	2
81604378634	0	2
81604378633	0	2
81604378632	0	2
81604378631	0	2
81604378630	30	2
81604378629	17	2
81604378628	79	2
81604378627	16	2
81604378626	44	2
81604378625	17	2
79456895067	35	2
79456895066	0	2
79456895065	17	2
79456895064	432	2
79456895063	21	2
79456895062	17	2
79456895061	0	2
79456895060	19	2
79456895059	0	2
79456895058	106	2
79456895057	25	2
79456895056	71	2
79456895055	0	2
79456895054	0	2
79456895053	0	2
79456895052	0	2
79456895051	0	2
79456895050	16	2
79456895049	1656	2
79456895048	0	2
79456895047	24	2
79456895046	17	2
79456895045	20	2
79456895044	17	2
79456895043	0	2
79456895042	0	2
79456895041	39	2
79456895040	0	2
79456895039	26	2
79456895038	0	2
79456895037	0	2
79456895036	0	2
79456895035	17	2
79456895034	22	2
79456895033	15	2
79456895032	26	2
79456895031	0	2
79456895030	308	2
79456895029	21	2
79456895028	0	2
79456895027	0	2
79456895026	60	2
79456895025	469	2
79456895024	0	2
79456895023	0	2
79456895022	19	2
79456895021	0	2
79456895020	32	2
79456895019	16	2
79456895018	39	2
79456895017	0	2
79456895016	0	2
79456895015	23	2
79456895014	16	2
79456895013	29	2
79456895012	21	2
79456895011	29	2
79456895010	0	2
79456895009	0	2
79456895008	29	2
79456895007	28	2
79456895006	0	2
79456895005	917	2
79456895004	17	2
79456895003	0	2
79456895002	240	2
79456895001	0	2
79456895000	0	2
79456894999	29	2
79456894998	0	2
79456894997	0	2
79456894996	281	2
79456894995	0	2
79456894994	18	2
79456894993	26	2
79456894992	914	2
79456894991	23	2
79456894990	18	2
79456894989	29	2
79456894988	0	2
79456894987	642	2
79456894986	0	2
79456894985	16	2
79456894984	0	2
79456894983	0	2
79456894982	0	2
79456894981	0	2
79456894980	694	2
79456894979	18	2
79456894978	1694	2
79456894977	24	2
77309411420	0	2
77309411419	17	2
77309411418	17	2
77309411417	21	2
77309411416	0	2
77309411415	0	2
77309411414	0	2
77309411413	66	2
77309411412	0	2
77309411411	0	2
77309411410	217	2
77309411409	0	2
77309411408	23	2
77309411407	15	2
77309411406	0	2
77309411405	1290	2
77309411404	57	2
77309411403	0	2
77309411402	0	2
77309411401	0	2
77309411400	44	2
77309411399	336	2
77309411398	22	2
77309411397	17	2
77309411396	211	2
77309411395	0	2
77309411394	66	2
77309411393	0	2
77309411392	41	2
77309411391	0	2
77309411390	0	2
77309411389	0	2
77309411388	16	2
77309411387	754	2
77309411386	0	2
77309411385	81	2
77309411384	27	2
77309411383	21	2
77309411382	0	2
77309411381	0	2
77309411380	28	2
77309411379	0	2
77309411378	16	2
77309411377	1248	2
77309411376	0	2
77309411375	19	2
77309411374	0	2
77309411373	23	2
77309411372	26	2
77309411371	24	2
77309411370	39	2
77309411369	48	2
77309411368	0	2
77309411367	44	2
77309411366	0	2
77309411365	29	2
77309411364	0	2
77309411363	21	2
77309411362	17	2
77309411361	203	2
77309411360	16	2
77309411359	0	2
77309411358	0	2
77309411357	1714	2
77309411356	0	2
77309411355	0	2
77309411354	55	2
77309411353	427	2
77309411352	0	2
77309411351	1146	2
77309411350	16	2
77309411349	0	2
77309411348	0	2
77309411347	19	2
77309411346	130	2
77309411345	0	2
77309411344	19	2
77309411343	24	2
77309411342	51	2
77309411341	187	2
77309411340	0	2
77309411339	0	2
77309411338	0	2
77309411337	22	2
77309411336	71	2
77309411335	22	2
77309411334	53	2
77309411333	18	2
77309411332	25	2
77309411331	16	2
77309411330	1871	2
77309411329	15	2
75161927773	0	2
75161927772	17	2
75161927771	0	2
75161927770	0	2
75161927769	15	2
75161927768	0	2
75161927767	0	2
75161927766	18	2
75161927765	96	2
75161927764	0	2
75161927763	0	2
75161927762	0	2
75161927761	16	2
75161927760	17	2
75161927759	118	2
75161927758	15	2
75161927757	442	2
75161927756	0	2
75161927755	0	2
75161927754	0	2
75161927753	0	2
75161927752	0	2
75161927751	0	2
75161927750	21	2
75161927749	250	2
75161927748	72	2
75161927747	0	2
75161927746	74	2
75161927745	0	2
75161927744	21	2
75161927743	31	2
75161927742	0	2
75161927741	0	2
75161927740	0	2
75161927739	15	2
75161927738	21	2
75161927737	0	2
75161927736	0	2
75161927735	0	2
75161927734	0	2
75161927733	0	2
75161927732	0	2
75161927731	0	2
75161927730	18	2
75161927729	0	2
75161927728	0	2
75161927727	24	2
75161927726	0	2
75161927725	0	2
75161927724	17	2
75161927723	366	2
75161927722	846	2
75161927721	0	2
75161927720	17	2
75161927719	0	2
75161927718	17	2
75161927717	0	2
75161927716	0	2
75161927715	20	2
75161927714	0	2
75161927713	15	2
75161927712	135	2
75161927711	0	2
75161927710	30	2
75161927709	87	2
75161927708	0	2
75161927707	16	2
75161927706	94	2
75161927705	0	2
75161927704	30	2
75161927703	26	2
75161927702	0	2
75161927701	71	2
75161927700	0	2
75161927699	0	2
75161927698	0	2
75161927697	24	2
75161927696	0	2
75161927695	0	2
75161927694	160	2
75161927693	0	2
75161927692	21	2
75161927691	16	2
75161927690	0	2
75161927689	643	2
75161927688	0	2
75161927687	19	2
75161927686	0	2
75161927685	0	2
75161927684	0	2
75161927683	20	2
75161927682	0	2
75161927681	41	2
73014444126	0	2
73014444125	16	2
73014444124	22	2
73014444123	15	2
73014444122	0	2
73014444121	22	2
73014444120	0	2
73014444119	49	2
73014444118	0	2
73014444117	18	2
73014444116	291	2
73014444115	0	2
73014444114	31	2
73014444113	0	2
73014444112	21	2
73014444111	638	2
73014444110	45	2
73014444109	0	2
73014444108	0	2
73014444107	16	2
73014444106	33	2
73014444105	532	2
73014444104	27	2
73014444103	0	2
73014444102	146	2
73014444101	18	2
73014444100	128	2
73014444099	0	2
73014444098	22	2
73014444097	0	2
73014444096	19	2
73014444095	0	2
73014444094	37	2
73014444093	1131	2
73014444092	16	2
73014444091	55	2
73014444090	26	2
73014444089	26	2
73014444088	15	2
73014444087	0	2
73014444086	21	2
73014444085	0	2
73014444084	22	2
73014444083	816	2
73014444082	0	2
73014444081	0	2
73014444080	0	2
73014444079	43	2
73014444078	22	2
73014444077	28	2
73014444076	31	2
73014444075	31	2
73014444074	0	2
73014444073	41	2
73014444072	16	2
73014444071	48	2
73014444070	15	2
73014444069	21	2
73014444068	0	2
73014444067	398	2
73014444066	35	2
73014444065	0	2
73014444064	0	2
73014444063	1071	2
73014444062	0	2
73014444061	0	2
73014444060	48	2
73014444059	67	2
73014444058	0	2
73014444057	2057	2
73014444056	16	2
73014444055	17	2
73014444054	17	2
73014444053	19	2
73014444052	307	2
73014444051	0	2
73014444050	0	2
73014444049	42	2
73014444048	46	2
73014444047	163	2
73014444046	0	2
73014444045	15	2
73014444044	18	2
73014444043	19	2
73014444042	55	2
73014444041	18	2
73014444040	42	2
73014444039	17	2
73014444038	21	2
73014444037	25	2
73014444036	939	2
73014444035	21	2
73014444034	1099	2
73014444033	19	2
70866960479	31	2
70866960478	0	2
70866960477	0	2
70866960476	28	2
70866960475	32	2
70866960474	0	2
70866960473	0	2
70866960472	315	2
70866960471	0	2
70866960470	28	2
70866960469	2652	2
70866960468	21	2
70866960467	22	2
70866960466	0	2
70866960465	0	2
70866960464	272	2
70866960463	0	2
70866960462	0	2
70866960461	28	2
70866960460	0	2
70866960459	237	2
70866960458	1346	2
70866960457	17	2
70866960456	0	2
70866960455	0	2
70866960454	0	2
70866960453	3101	2
70866960452	0	2
70866960451	147	2
70866960450	0	2
70866960449	0	2
70866960448	0	2
70866960447	0	2
70866960446	631	2
70866960445	17	2
70866960444	416	2
70866960443	0	2
70866960442	42	2
70866960441	31	2
70866960440	0	2
70866960439	23	2
70866960438	0	2
70866960437	40	2
70866960436	451	2
70866960435	0	2
70866960434	16	2
70866960433	0	2
70866960432	23	2
70866960431	26	2
70866960430	16	2
70866960429	0	2
70866960428	0	2
70866960427	32	2
70866960426	73	2
70866960425	0	2
70866960424	32	2
70866960423	37	2
70866960422	16	2
70866960421	0	2
70866960420	2867	2
70866960419	21	2
70866960418	0	2
70866960417	18	2
70866960416	412	2
70866960415	0	2
70866960414	0	2
70866960413	0	2
70866960412	0	2
70866960411	709	2
70866960410	192	2
70866960409	0	2
70866960408	22	2
70866960407	0	2
70866960406	0	2
70866960405	2320	2
70866960404	0	2
70866960403	27	2
70866960402	125	2
70866960401	1607	2
70866960400	0	2
70866960399	15	2
70866960398	0	2
70866960397	32	2
70866960396	0	2
70866960395	0	2
70866960394	0	2
70866960393	59	2
70866960392	42	2
70866960391	113	2
70866960390	35	2
70866960389	239	2
70866960388	30	2
70866960387	134	2
70866960386	0	2
70866960385	224	2
68719476832	54	2
68719476831	766	2
68719476830	15	2
68719476829	0	2
68719476828	90	2
68719476827	21	2
68719476826	15	2
68719476825	31	2
68719476824	0	2
68719476823	0	2
68719476822	18	2
68719476821	0	2
68719476820	663	2
68719476819	0	2
68719476818	0	2
68719476817	34	2
68719476816	24	2
68719476815	70	2
68719476814	0	2
68719476813	0	2
68719476812	27	2
68719476811	21	2
68719476810	31	2
68719476809	18	2
68719476808	24	2
68719476807	0	2
68719476806	15	2
68719476805	0	2
68719476804	35	2
68719476803	0	2
68719476802	0	2
68719476801	0	2
68719476800	1039	2
68719476799	43	2
68719476798	55	2
68719476797	22	2
68719476796	1676	2
68719476795	0	2
68719476794	220	2
68719476793	0	2
68719476792	669	2
68719476791	0	2
68719476790	17	2
68719476789	37	2
68719476788	0	2
68719476787	182	2
68719476786	0	2
68719476785	18	2
68719476784	375	2
68719476783	16	2
68719476782	0	2
68719476781	0	2
68719476780	109	2
68719476779	38	2
68719476778	0	2
68719476777	106	2
68719476776	38	2
68719476775	383	2
68719476774	0	2
68719476773	0	2
68719476772	23	2
68719476771	15	2
68719476770	0	2
68719476769	36	2
68719476768	0	2
68719476767	0	2
68719476766	1430	2
68719476765	21	2
68719476764	18	2
68719476763	42	2
68719476762	53	2
68719476761	0	2
68719476760	0	2
68719476759	33	2
68719476758	0	2
68719476757	0	2
68719476756	314	2
68719476755	47	2
68719476754	0	2
