pair_id	rows	cols	config
10737418281	23	2	3
17179869258	23	2	3
19327352906	23	2	3
23622320170	23	2	3
32212254790	23	2	3
34359738448	23	2	3
36507222087	23	2	3
38654705729	23	2	3
38654705737	23	2	3
40802189340	23	2	3
47244640297	23	2	3
51539607569	23	2	3
53687091212	23	2	3
57982058515	23	2	3
62277025812	23	2	3
66571993106	23	2	3
68719476783	23	2	3
73014444052	23	2	3
88046829610	23	2	3
94489280563	23	2	3
96636764207	23	2	3
107374182428	23	2	3
109521666075	23	2	3
135291469851	23	2	3
139586437149	23	2	3
141733920796	23	2	3
148176371729	23	2	3
150323855379	23	2	3
152471339030	23	2	3
4294967338	24	2	3
6442451008	24	2	3
8589934607	24	2	3
15032385561	24	2	3
17179869237	24	2	3
17179869246	24	2	3
19327352903	24	2	3
21474836552	24	2	3
23622320152	24	2	3
25769803794	24	2	3
25769803799	24	2	3
25769803805	24	2	3
25769803827	24	2	3
25769803849	24	2	3
27917287492	24	2	3
27917287498	24	2	3
30064771097	24	2	3
30064771098	24	2	3
30064771143	24	2	3
32212254799	24	2	3
34359738435	24	2	3
34359738438	24	2	3
36507222029	24	2	3
38654705714	24	2	3
42949672971	24	2	3
45097156626	24	2	3
45097156679	24	2	3
49392123922	24	2	3
49392123946	24	2	3
49392123974	24	2	3
55834574890	24	2	3
66571993107	24	2	3
66571993135	24	2	3
75161927695	24	2	3
79456895005	24	2	3
85899345937	24	2	3
88046829581	24	2	3
90194313259	24	2	3
92341796914	24	2	3
94489280529	24	2	3
96636764174	24	2	3
96636764177	24	2	3
107374182427	24	2	3
111669149722	24	2	3
120259084314	24	2	3
124554051598	24	2	3
126701535247	24	2	3
126701535248	24	2	3
126701535258	24	2	3
128849018905	24	2	3
137438953486	24	2	3
141733920787	24	2	3
146028888092	24	2	3
12884901905	25	2	3
12884901906	25	2	3
12884901950	25	2	3
15032385560	25	2	3
17179869256	25	2	3
21474836499	25	2	3
30064771099	25	2	3
30064771121	25	2	3
32212254789	25	2	3
34359738432	25	2	3
36507222090	25	2	3
47244640327	25	2	3
51539607593	25	2	3
53687091218	25	2	3
60129542163	25	2	3
62277025811	25	2	3
62277025839	25	2	3
64424509488	25	2	3
70866960401	25	2	3
83751862290	25	2	3
83751862301	25	2	3
94489280527	25	2	3
107374182414	25	2	3
109521666064	25	2	3
128849018906	25	2	3
133143986192	25	2	3
143881404434	25	2	3
143881404436	25	2	3
154618822672	25	2	3
15032385611	26	2	3
19327352857	26	2	3
23622320199	26	2	3
25769803801	26	2	3
25769803850	26	2	3
27917287496	26	2	3
32212254745	26	2	3
32212254791	26	2	3
34359738440	26	2	3
38654705732	26	2	3
38654705735	26	2	3
62277025821	26	2	3
66571993108	26	2	3
73014444060	26	2	3
88046829617	26	2	3
94489280526	26	2	3
96636764176	26	2	3
96636764206	26	2	3
100931731468	26	2	3
100931731503	26	2	3
109521666063	26	2	3
113816633371	26	2	3
128849018907	26	2	3
135291469836	26	2	3
135291469843	26	2	3
137438953488	26	2	3
143881404435	26	2	3
143881404442	26	2	3
143881404443	26	2	3
146028888082	26	2	3
146028888084	26	2	3
148176371731	26	2	3
6442450993	27	2	3
6442451007	27	2	3
12884901902	27	2	3
21474836553	27	2	3
23622320148	27	2	3
27917287476	27	2	3
30064771122	27	2	3
32212254796	27	2	3
32212254798	27	2	3
36507222084	27	2	3
38654705736	27	2	3
40802189339	27	2	3
42949672987	27	2	3
42949673002	27	2	3
49392123921	27	2	3
49392123947	27	2	3
51539607562	27	2	3
60129542172	27	2	3
66571993109	27	2	3
73014444048	27	2	3
79456894996	27	2	3
81604378653	27	2	3
88046829584	27	2	3
94489280525	27	2	3
96636764209	27	2	3
107374182446	27	2	3
109521666066	27	2	3
118111600658	27	2	3
135291469837	27	2	3
135291469849	27	2	3
137438953498	27	2	3
146028888079	27	2	3
146028888080	27	2	3
150323855380	27	2	3
2147483696	28	2	3
8589934606	28	2	3
8589934633	28	2	3
10737418263	28	2	3
15032385586	28	2	3
15032385599	28	2	3
17179869247	28	2	3
21474836550	28	2	3
25769803824	28	2	3
25769803847	28	2	3
27917287467	28	2	3
32212254792	28	2	3
32212254793	28	2	3
32212254797	28	2	3
38654705683	28	2	3
40802189338	28	2	3
42949672977	28	2	3
42949672985	28	2	3
49392123930	28	2	3
55834574876	28	2	3
70866960400	28	2	3
83751862291	28	2	3
85899345932	28	2	3
88046829616	28	2	3
120259084306	28	2	3
120259084315	28	2	3
126701535249	28	2	3
126701535250	28	2	3
126701535257	28	2	3
128849018904	28	2	3
130996502545	28	2	3
135291469841	28	2	3
135291469850	28	2	3
137438953489	28	2	3
146028888087	28	2	3
156766306325	28	2	3
6442450986	29	2	3
8589934635	29	2	3
12884901963	29	2	3
23622320200	29	2	3
23622320202	29	2	3
30064771116	29	2	3
30064771123	29	2	3
32212254764	29	2	3
32212254770	29	2	3
34359738437	29	2	3
38654705676	29	2	3
45097156618	29	2	3
45097156634	29	2	3
47244640274	29	2	3
53687091219	29	2	3
57982058516	29	2	3
68719476764	29	2	3
85899345939	29	2	3
90194313230	29	2	3
98784247825	29	2	3
100931731502	29	2	3
100931731504	29	2	3
100931731505	29	2	3
109521666062	29	2	3
115964117018	29	2	3
133143986202	29	2	3
137438953491	29	2	3
141733920786	29	2	3
143881404432	29	2	3
150323855374	29	2	3
150323855376	29	2	3
156766306326	29	2	3
158913789973	29	2	3
2147483692	30	2	3
2147483714	30	2	3
12884901961	30	2	3
12884901964	30	2	3
12884901965	30	2	3
15032385553	30	2	3
15032385554	30	2	3
15032385585	30	2	3
19327352851	30	2	3
19327352881	30	2	3
21474836504	30	2	3
21474836555	30	2	3
23622320193	30	2	3
36507222066	30	2	3
38654705731	30	2	3
49392123923	30	2	3
51539607595	30	2	3
55834574875	30	2	3
66571993133	30	2	3
66571993134	30	2	3
77309411356	30	2	3
79456895004	30	2	3
88046829585	30	2	3
92341796879	30	2	3
100931731474	30	2	3
103079215130	30	2	3
105226698764	30	2	3
109521666067	30	2	3
111669149712	30	2	3
133143986193	30	2	3
137438953487	30	2	3
141733920785	30	2	3
143881404437	30	2	3
8589934640	31	2	3
8589934664	31	2	3
17179869255	31	2	3
19327352902	31	2	3
25769803795	31	2	3
27917287473	31	2	3
32212254747	31	2	3
34359738394	31	2	3
34359738395	31	2	3
42949672986	31	2	3
45097156651	31	2	3
53687091244	31	2	3
55834574892	31	2	3
57982058541	31	2	3
60129542159	31	2	3
62277025807	31	2	3
62277025820	31	2	3
64424509460	31	2	3
77309411350	31	2	3
77309411355	31	2	3
81604378643	31	2	3
81604378644	31	2	3
88046829615	31	2	3
90194313232	31	2	3
94489280539	31	2	3
96636764187	31	2	3
105226698799	31	2	3
109521666074	31	2	3
115964117009	31	2	3
126701535256	31	2	3
130996502553	31	2	3
133143986194	31	2	3
133143986196	31	2	3
133143986201	31	2	3
137438953490	31	2	3
139586437139	31	2	3
152471339022	31	2	3
12884901930	32	2	3
15032385578	32	2	3
17179869234	32	2	3
19327352850	32	2	3
21474836503	32	2	3
23622320197	32	2	3
34359738441	32	2	3
36507222065	32	2	3
47244640298	32	2	3
51539607570	32	2	3
55834574868	32	2	3
66571993110	32	2	3
79456894997	32	2	3
83751862300	32	2	3
85899345967	32	2	3
90194313261	32	2	3
96636764178	32	2	3
126701535245	32	2	3
137438953485	32	2	3
137438953492	32	2	3
137438953497	32	2	3
139586437145	32	2	3
148176371732	32	2	3
6442451009	33	2	3
10737418282	33	2	3
12884901929	33	2	3
23622320203	33	2	3
25769803820	33	2	3
25769803851	33	2	3
32212254743	33	2	3
34359738388	33	2	3
34359738442	33	2	3
36507222042	33	2	3
38654705707	33	2	3
60129542158	33	2	3
60129542171	33	2	3
64424509461	33	2	3
66571993115	33	2	3
73014444053	33	2	3
81604378637	33	2	3
92341796881	33	2	3
100931731482	33	2	3
111669149721	33	2	3
118111600656	33	2	3
126701535255	33	2	3
128849018901	33	2	3
133143986203	33	2	3
135291469848	33	2	3
141733920788	33	2	3
141733920789	33	2	3
141733920792	33	2	3
154618822669	33	2	3
4294967361	34	2	3
17179869201	34	2	3
27917287477	34	2	3
34359738439	34	2	3
36507222083	34	2	3
36507222089	34	2	3
38654705690	34	2	3
40802189355	34	2	3
47244640303	34	2	3
49392123925	34	2	3
57982058523	34	2	3
68719476763	34	2	3
81604378652	34	2	3
85899345940	34	2	3
85899345948	34	2	3
92341796882	34	2	3
98784247855	34	2	3
115964117017	34	2	3
139586437136	34	2	3
139586437142	34	2	3
143881404433	34	2	3
143881404438	34	2	3
146028888091	34	2	3
154618822679	34	2	3
154618822680	34	2	3
2147483715	35	2	3
19327352875	35	2	3
32212254801	35	2	3
36507222086	35	2	3
40802189330	35	2	3
45097156632	35	2	3
47244640275	35	2	3
51539607578	35	2	3
51539607596	35	2	3
90194313231	35	2	3
103079215129	35	2	3
109521666073	35	2	3
120259084303	35	2	3
124554051604	35	2	3
130996502552	35	2	3
139586437135	35	2	3
139586437144	35	2	3
146028888088	35	2	3
146028888090	35	2	3
2147483661	36	2	3
4294967362	36	2	3
10737418316	36	2	3
15032385559	36	2	3
19327352848	36	2	3
21474836556	36	2	3
32212254741	36	2	3
36507222088	36	2	3
92341796880	36	2	3
96636764186	36	2	3
98784247857	36	2	3
107374182419	36	2	3
120259084307	36	2	3
122406567955	36	2	3
130996502549	36	2	3
135291469845	36	2	3
137438953496	36	2	3
139586437133	36	2	3
139586437141	36	2	3
156766306321	36	2	3
10737418253	37	2	3
17179869207	37	2	3
21474836549	37	2	3
23622320172	37	2	3
25769803841	37	2	3
27917287444	37	2	3
27917287471	37	2	3
30064771146	37	2	3
32212254768	37	2	3
40802189331	37	2	3
42949673003	37	2	3
45097156627	37	2	3
45097156652	37	2	3
47244640299	37	2	3
49392123948	37	2	3
83751862292	37	2	3
90194313235	37	2	3
92341796890	37	2	3
94489280524	37	2	3
94489280530	37	2	3
96636764179	37	2	3
118111600659	37	2	3
128849018899	37	2	3
148176371735	37	2	3
148176371739	37	2	3
15032385614	38	2	3
19327352896	38	2	3
30064771118	38	2	3
30064771120	38	2	3
34359738393	38	2	3
34359738436	38	2	3
42949672979	38	2	3
49392123924	38	2	3
83751862299	38	2	3
94489280537	38	2	3
94489280538	38	2	3
109521666060	38	2	3
141733920790	38	2	3
146028888085	38	2	3
146028888086	38	2	3
17179869261	39	2	3
30064771150	39	2	3
30064771152	39	2	3
32212254742	39	2	3
85899345947	39	2	3
90194313234	39	2	3
98784247834	39	2	3
103079215123	39	2	3
107374182420	39	2	3
124554051597	39	2	3
124554051605	39	2	3
133143986195	39	2	3
133143986198	39	2	3
139586437132	39	2	3
141733920782	39	2	3
141733920791	39	2	3
146028888089	39	2	3
4294967368	40	2	3
6442451015	40	2	3
17179869202	40	2	3
21474836524	40	2	3
23622320176	40	2	3
25769803823	40	2	3
34359738390	40	2	3
38654705684	40	2	3
45097156633	40	2	3
79456894989	40	2	3
111669149710	40	2	3
115964117016	40	2	3
120259084310	40	2	3
19327352901	41	2	3
21474836528	41	2	3
38654705712	41	2	3
42949673007	41	2	3
45097156655	41	2	3
51539607598	41	2	3
70866960411	41	2	3
75161927707	41	2	3
81604378645	41	2	3
90194313233	41	2	3
135291469844	41	2	3
141733920780	41	2	3
143881404439	41	2	3
27917287474	42	2	3
36507222036	42	2	3
36507222060	42	2	3
36507222085	42	2	3
49392123951	42	2	3
64424509462	42	2	3
120259084308	42	2	3
139586437134	42	2	3
6442450990	43	2	3
12884901959	43	2	3
15032385555	43	2	3
17179869262	43	2	3
36507222041	43	2	3
45097156628	43	2	3
60129542156	43	2	3
73014444059	43	2	3
6442451014	44	2	3
73014444057	44	2	3
83751862293	44	2	3
85899345941	44	2	3
88046829587	44	2	3
92341796883	44	2	3
94489280531	44	2	3
143881404430	44	2	3
4294967340	45	2	3
27917287472	45	2	3
73014444055	45	2	3
77309411351	45	2	3
77309411354	45	2	3
79456894998	45	2	3
96636764185	45	2	3
100931731476	45	2	3
115964117015	45	2	3
150323855386	45	2	3
40802189335	46	2	3
75161927704	46	2	3
88046829595	46	2	3
100931731481	46	2	3
126701535251	46	2	3
152471339021	46	2	3
23622320173	47	2	3
30064771119	47	2	3
34359738389	47	2	3
36507222039	47	2	3
38654705688	47	2	3
42949672984	47	2	3
62277025819	47	2	3
88046829586	47	2	3
88046829593	47	2	3
109521666068	47	2	3
8589934658	48	2	3
23622320175	48	2	3
38654705686	48	2	3
79456895002	48	2	3
79456895003	48	2	3
90194313242	48	2	3
21474836527	49	2	3
25769803825	49	2	3
45097156629	49	2	3
47244640276	49	2	3
47244640300	49	2	3
51539607597	49	2	3
8589934668	50	2	3
45097156654	50	2	3
49392123949	50	2	3
68719476762	50	2	3
85899345946	50	2	3
115964117012	50	2	3
118111600662	50	2	3
154618822668	50	2	3
8589934669	51	2	3
17179869198	51	2	3
21474836502	51	2	3
47244640281	51	2	3
73014444046	51	2	3
81604378651	51	2	3
88046829588	51	2	3
98784247833	51	2	3
122406567949	51	2	3
152471339033	51	2	3
12884901931	52	2	3
17179869205	52	2	3
40802189334	52	2	3
47244640302	52	2	3
64424509466	52	2	3
111669149716	52	2	3
115964117011	52	2	3
6442451010	53	2	3
32212254767	53	2	3
40802189336	53	2	3
85899345942	53	2	3
40802189356	54	2	3
45097156631	54	2	3
47244640280	54	2	3
68719476751	54	2	3
77309411341	54	2	3
96636764180	54	2	3
103079215128	54	2	3
15032385579	55	2	3
15032385583	55	2	3
40802189359	55	2	3
90194313236	55	2	3
19327352876	56	2	3
32212254766	56	2	3
60129542169	56	2	3
83751862298	56	2	3
96636764184	56	2	3
143881404429	56	2	3
38654705687	57	2	3
42949673005	57	2	3
47244640277	57	2	3
17179869231	58	2	3
47244640278	58	2	3
12884901957	59	2	3
17179869229	59	2	3
83751862297	59	2	3
88046829594	59	2	3
100931731480	59	2	3
17179869249	60	2	3
47244640279	60	2	3
70866960409	60	2	3
42949672983	61	2	3
45097156653	61	2	3
47244640301	61	2	3
105226698776	61	2	3
21474836547	62	2	3
81604378649	62	2	3
94489280532	62	2	3
94489280536	62	2	3
96636764181	62	2	3
40802189358	63	2	3
79456894999	63	2	3
90194313241	63	2	3
66571993111	64	2	3
81604378650	64	2	3
158913789966	64	2	3
15032385601	65	2	3
83751862295	65	2	3
85899345945	65	2	3
90194313237	65	2	3
77309411353	66	2	3
98784247832	66	2	3
17179869250	67	2	3
53687091224	67	2	3
62277025817	67	2	3
92341796889	67	2	3
40802189357	68	2	3
94489280534	68	2	3
70866960408	69	2	3
88046829589	69	2	3
90194313240	69	2	3
94489280533	69	2	3
96636764183	69	2	3
83751862294	70	2	3
57982058519	71	2	3
92341796884	71	2	3
98784247829	71	2	3
100931731477	71	2	3
6442451011	72	2	3
85899345944	72	2	3
107374182423	72	2	3
68719476748	73	2	3
103079215127	73	2	3
79456895000	74	2	3
105226698775	75	2	3
15032385581	76	2	3
88046829590	77	2	3
92341796885	77	2	3
111669149718	77	2	3
